3
2000 810 1215
0.13844 -0.0167211 -0.049104 
-0.0564347 0.0453113 -0.0194121 
 0.172 0.0253662 -0.0276456 
-0.0272726 0.0009999869999999999 -0.038181 
0.0174 0.0585 -0.0199158 
0.0310784 0.0274277 -0.051178 
0.0740393 0.0474912 0.0210797 
0.0785269 0.0288722 -0.04219 
0.128006 0.0210266 0.0475371 
0.106066 0.0516665 0.0029094 
-0.0196253 0.0009999869999999999 -0.0531338 
0.0357828 0.0585 -0.0372929 
0.0612667 0.0333764 -0.0398192 
  0.17 0.0343509 0.0331881 
-0.0541482 0.0009999869999999999 0.021268 
0.0489892 0.0009999869999999999 -0.00751033 
0.128695 0.0508612 0.0107251 
-0.012045 0.0585 -0.0230367 
0.0411972 0.0009999869999999999 -0.0130918 
0.0498268 0.0006525669999999999 -0.0331871 
-0.0234561 0.0703368 0.0477351 
0.0379907 0.0009999869999999999 -0.00827225 
0.0945353 0.0515566 0.00508636 
-0.010501 0.0585 -0.0415665 
-0.0489785 0.00246437 0.0345094 
-0.036211 0.0272292 -0.0474489 
0.0350206 0.0585 -0.011703 
0.123843 -0.0517871 0.00379082 
0.0294778 0.0585 -0.04199 
0.162903 0.0513997 -0.0054481 
0.00883489 0.0134394 -0.0591264 
0.031342 0.0585 -0.0385149 
-0.00954346 0.031076 -0.0589758 
0.14315 0.0428476 -0.0289882 
0.115905 0.0513276 0.00659899 
0.0353946 0.0017979 0.0480421 
0.00450107 0.0585 0.0243702 
-0.0507251 0.0539523 -0.0314842 
0.141841 0.0505992 0.01182 
-0.00618635 0.000279954 0.0581643 
0.153491 -0.000966322 -0.0519457 
0.0257963 0.0009999869999999999 -0.0119779 
0.0571003 0.0198839 0.0422362 
0.0297173 0.0009999869999999999 0.0116021 
0.0100247 0.0585 -0.0538151 
-0.040884 0.0585 -0.0391782 
0.0244536 0.0379523 -0.0544309 
-0.0111494 0.0704999 0.0483075 
-0.00980865 0.0704999 0.018644 
-0.0263814 0.00470813 0.0535726 
-0.051567 0.0121258 -0.0300258 
0.120765 -0.0487927 0.0178728 
0.08225059999999999 -0.0187664 -0.0118683 
0.0700596 0.0489285 0.0174227 
-0.00502555 0.0217536 -0.0596713 
0.007920969999999999 0.0009999869999999999 -0.0505182 
-0.009573079999999999 0.0585 -0.0164019 
0.00215518 0.07049999999999999 0.0220417 
 0.172 -0.0193202 0.00402637 
0.160768 0.0104718 -0.05087 
0.0430939 0.0585 -0.0202125 
-0.0214735 0.0284835 0.0557577 
-0.05671 0.0009999869999999999 0.00115335 
 0.172 0.0152011 0.00880191 
0.0369449 0.0585 -0.0281356 
-0.0415496 -0.0009999869999999999 -0.0418515 
-0.0208844 0.0009999869999999999 -0.0337214 
0.0286769 0.0490852 0.0525506 
0.128805 -0.0441101 -0.0274107 
-0.0186858 0.0704999 0.021848 
0.0534818 0.06848650000000001 -0.0137598 
0.142751 -0.0427406 -0.0294231 
-0.016379 0.0135436 0.0575229 
0.085811 -0.0118156 -0.0229006 
-0.0224764 0.0014068 -0.0553112 
-0.0241256 0.06516230000000001 -0.0513568 
0.123008 -0.0107955 0.050828 
0.0787481 0.0211284 0.042413 
-0.0452176 -0.0009999869999999999 0.0370329 
-0.00235558 0.0704999 -0.044831 
-0.043729 0.0137985 -0.0406113 
 0.172 -0.0367019 0.0182029 
0.0535337 0.0585 -0.0232793 
0.124648 -0.03713 -0.036351 
-0.018514 0.0548376 0.0570691 
0.00661466 0.0585 -0.0526095 
0.118427 -0.0505788 -0.0119788 
0.0506551 0.000409242 -0.0317215 
0.12658 -0.009011750000000001 -0.0511311 
-0.0588028 0.0100478 -0.0113897 
-0.0598841 0.0369929 -0.001103 
0.00332979 0.0585 -0.010946 
 0.172 -0.0264935 -0.00630017 
0.0372688 0.0585 0.030593 
-0.0324635 0.0585 0.00277271 
0.0118491 0.0332528 -0.0584858 
0.0106392 0.0704999 -0.0353252 
-0.05495 0.0432464 -0.0239816 
0.078886 0.0249892 0.04277 
0.0236495 0.0704999 0.000506929 
-0.0539775 0.0009999869999999999 0.0153818 
0.0551224 0.06867529999999999 0.000477806 
0.0170592 0.0585 0.0141973 
0.0281211 0.0480557 -0.052798 
-0.0189312 0.0059965 0.0568896 
-0.0274383 0.0585 -0.0444273 
0.0147039 0.0009999869999999999 0.00466425 
-0.0556691 0.0009999869999999999 -0.007892720000000001 
-0.0214001 0.0009999869999999999 0.0106377 
0.130487 0.0242857 0.0458921 
0.0841259 0.00895872 -0.0289049 
0.116127 0.0519939 -6.86618e-05 
-0.02175 0.0314472 -0.0556346 
0.0320989 0.0009999869999999999 0.00205882 
-0.0214749 0.0585 0.0469848 
0.0180958 0.0585 -0.0493124 
0.15225 -0.0233393 -0.0464207 
-0.0158587 0.0692849 0.0523285 
-0.058763 0.0378208 0.0117689 
0.0280891 0.0443173 -0.0528122 
-0.0554268 0.0390153 0.0225142 
-0.0429317 0.0704999 -0.001509 
 0.172 -0.0231328 -0.008438620000000001 
0.167404 -0.049333 -0.0155074 
0.07612679999999999 -0.00710755 0.0139562 
0.09098150000000001 0.0414296 0.0313572 
-0.0134776 0.0009999869999999999 -0.012235 
-0.0255207 0.0213112 0.0539558 
-0.0270267 0.0009999869999999999 -0.0443261 
0.0102944 0.0704999 0.0413405 
0.0457644 0.0704999 0.0214449 
0.142076 0.047956 -0.0196155 
0.07840370000000001 0.0212055 0.0424323 
 0.172 -0.027707 -0.0103145 
0.0264033 0.0049838 0.0535628 
-0.0539031 0.0585 0.008465230000000001 
0.0387527 0.0585 -0.00503226 
-0.0257543 0.0585 0.0152344 
-0.00556898 0.0704999 0.008858370000000001 
-0.0374671 0.0585 0.00867003 
0.16931 0.0223953 0.0469092 
-0.0517123 0.0704634 -0.00932593 
0.0301386 0.0704999 -0.0365643 
0.00677916 0.00424257 0.0595634 
0.130272 -0.0460016 0.0240977 
0.134328 -0.051524 -0.00622676 
 0.172 -0.0154499 -0.0374484 
0.155027 0.0402658 -0.0328193 
0.0767631 0.00652129 0.0177405 
-0.0129475 0.0704999 -0.0243317 
0.0417915 0.0009999869999999999 -6.154090000000001e-05 
0.0481064 0.0281158 0.0423905 
0.110554 -0.00237206 -0.049573 
0.0259292 0.0585 -0.0344885 
0.120054 0.0200161 -0.0479604 
0.0691107 0.008531220000000001 -0.0118465 
0.0928519 -0.0242651 0.0220712 
-0.0346698 0.0009999869999999999 0.0222192 
0.155527 -0.0504809 -0.0123185 
-0.019211 0.0585 -0.0236004 
0.0553988 0.0475911 -0.0248309 
-0.0153184 0.0585 -0.0120756 
0.0582805 0.0248747 -0.0429289 
0.103494 -0.0320372 0.0293202 
-0.042874 0.00348412 0.041561 
0.0514802 0.0551581 -0.0301655 
-0.0595476 0.0484544 0.00430431 
0.0280639 0.0289796 0.0528235 
0.133133 0.048064 -0.0193763 
 0.172 -0.0307766 -0.00226103 
0.0334416 0.0009999869999999999 0.00821966 
-0.0404172 0.0009999869999999999 -0.0212561 
-0.0464248 0.0585 -0.00135087 
0.0181196 0.0585 -0.007817960000000001 
-0.0572864 0.0244987 -0.016791 
  0.17 0.00968011 -0.0478062 
0.111575 -0.0415233 -0.0283466 
0.143212 -0.0411859 -0.0316735 
-0.0384768 0.0585 0.0296807 
0.0348941 0.0116588 -0.0484057 
0.105945 0.0264012 0.0447649 
0.0963193 0.0275683 0.043589 
-0.0139477 0.0585 0.0288058 
0.0364998 0.0621196 -0.0451119 
-0.0427611 0.0704999 0.02953 
-0.0588231 0.0500396 -0.0111968 
0.136646 0.037496 0.0356313 
-0.0339516 0.0009999869999999999 0.00790069 
-0.0529709 0.00620806 0.0275944 
0.0194953 0.0009999869999999999 -0.0456655 
0.000485795 0.0009999869999999999 0.0243147 
0.0150619 0.0009999869999999999 -0.0553045 
0.145155 0.00410534 0.0516687 
0.159488 0.0472855 -0.0213963 
0.0507116 0.0585 -0.0123709 
0.00437036 0.0009999869999999999 -0.054809 
0.162734 0.009824859999999999 0.0509295 
0.039083 0.0549867 -0.0453623 
0.105615 0.0132464 -0.047625 
 0.172 -0.0107754 0.02333 
0.0522731 0.015183 0.0398559 
-0.0107304 0.0009999869999999999 0.0157437 
-0.0175199 0.0585 0.0161198 
0.0558016 0.0574696 0.0214789 
-0.008420159999999999 0.0585 -0.0355696 
0.0817754 0.0379905 -0.0351513 
0.169809 0.0488565 0.0158977 
0.144695 0.0476488 0.0203948 
0.121808 -0.0507928 -0.0110028 
0.049344 0.0585 0.010272 
-0.0371768 0.0298186 -0.0467473 
0.0311933 0.047866 -0.0510945 
0.151181 -0.0410659 -0.0318426 
0.0137437 0.0704999 0.0437286 
0.0985473 -0.03835 -0.00351338 
-0.0363288 0.0585 -0.0198551 
-0.0484789 0.06978139999999999 -0.0243235 
0.109271 0.0413889 0.0314171 
0.131041 0.0392915 0.0338271 
-0.0197984 0.0389644 -0.0565035 
0.0243935 0.0009999869999999999 0.0409243 
0.07059509999999999 0.0116987 -0.0358019 
0.147241 -0.00617934 -0.0514465 
0.13006 -0.0340879 0.039166 
0.109058 -0.0144082 0.046471 
0.146698 -8.48827e-05 -0.0519952 
0.0545914 0.06661300000000001 0.0127092 
-0.0124968 0.0704999 0.0219237 
 0.172 -0.0026281 -0.0393382 
-0.0356048 0.00420393 0.0478894 
0.00668561 0.0585 -0.023854 
0.0435445 0.0009999869999999999 -0.0230597 
-0.0595436 0.0202155 -0.0043425 
0.171066 -0.0040989 0.04702 
 0.172 -0.00829474 0.0169925 
0.0689505 0.00919295 -0.0279194 
0.155082 -0.0421058 0.0302856 
-0.0515496 0.0464109 0.0300561 
0.00259648 0.0009999869999999999 -0.0455641 
0.0167989 0.0704999 0.0140169 
-0.055637 0.06283279999999999 0.0157216 
0.123432 0.0491599 -0.0163197 
0.0292611 0.0009885689999999999 0.0506544 
 0.172 -0.0232014 0.0124607 
0.04313 -0.000310732 0.0390472 
0.0264975 0.0009999869999999999 -0.0190384 
0.0126376 0.0009999869999999999 -0.00759182 
0.135235 0.0466423 0.0228914 
 0.172 0.0312912 -0.0259086 
0.0122123 -0.0009999869999999999 -0.0577404 
0.0589001 0.0569617 0.0112884 
 0.172 0.0389283 0.00308255 
0.149266 -0.0519039 0.00171132 
0.146287 -0.0513092 -0.00745238 
  0.17 0.029595 -0.0370695 
-0.0401881 0.0585 -0.0389819 
0.06566429999999999 0.008670840000000001 0.0129685 
0.141927 0.0282484 0.0433656 
-0.0476934 0.0009999869999999999 -0.018567 
0.126605 0.0491104 0.0160593 
0.0366215 0.0379462 -0.0471507 
0.0716649 0.0519598 -0.00162736 
0.0455863 0.0605702 0.0364566 
-0.0350813 0.0585 -0.0155543 
-0.0120487 0.0009999869999999999 0.0475828 
0.131691 -0.0497206 0.0149576 
0.00335581 0.0585 -0.000874679 
 0.172 -0.0353048 0.0190651 
0.152289 -0.0034231 -0.0517247 
0.148345 -0.0510752 -0.009340350000000001 
0.0944816 0.0379081 -0.0352452 
0.0459128 0.0556704 -0.0381855 
-0.0557218 0.0585 -0.00625756 
0.09870909999999999 -0.0379122 -0.00745764 
0.0424588 0.0009999869999999999 -0.021291 
-0.0102624 0.0009999869999999999 0.0249871 
-0.00257031 0.0585 -0.00169795 
0.0172932 0.0585  0.047 
-0.0591639 0.0315508 -0.00795454 
 0.172 0.0255925 0.0216896 
-0.0335132 0.0435486 0.049409 
0.0533868 0.0585 0.020644 
 0.172 -0.0187378 -0.0329299 
0.0672917 0.0332704 -0.0398741 
0.0274113 0.0585 0.0189069 
0.0386508 0.0009999869999999999 0.0197266 
0.0336454 0.0230591 0.0493129 
-0.0565275 0.0449777 -0.0191267 
-0.0114459 0.0704999 -0.0256552 
0.128201 0.008239099999999999 0.0513125 
0.170877 -0.0406951 0.0239823 
0.120641 -0.0321785 0.0408276 
0.123389 -0.0128766 -0.0503201 
-0.0460092 0.0585 0.00278985 
0.112441 -0.0473904 -0.0178821 
-0.00294496 0.0585 0.0344326 
0.0171216 0.0014143 -0.057365 
0.0140093 0.0704999 0.0335037 
-0.0332073 0.0585 -0.0262757 
0.0515398 0.0332905 0.039797 
0.165508 0.042358 0.0297112 
0.0141078 0.00019524 -0.0564806 
0.0311693 0.0323059 -0.0511119 
 0.172 -0.00671963 -0.0270172 
0.11146 0.0428846 -0.0291307 
-0.0196478 0.0009999869999999999 0.009250919999999999 
 0.172 0.0160981 -0.0423618 
0.0599964 6.8277e-06 0.000182949 
 0.172 0.0148751 -0.00336397 
-0.0507579 0.0233275 -0.0314273 
0.0431236 0.0605583 0.0393105 
0.101819 0.0469682 0.0222927 
0.0833353 0.0490006 0.0170729 
0.0973777 -0.00339666 0.037187 
0.0325925 0.0585 -0.0425824 
0.0643821 0.0121027 -0.036567 
-0.00485674 0.00340355 0.0596713 
-0.0398078 0.066242 0.0397343 
0.0221497 0.0585 0.0151646 
0.16774 -0.0430074 -0.028699 
0.111245 0.0137857 0.049516 
0.0327307 0.0585 -0.030495 
0.0197846 0.0704999 -0.0359661 
0.100133 -0.0349013 -0.0196245 
-0.0501127 0.0585 0.0246071 
0.125102 -0.0476912 -0.0205319 
-0.0197712 0.0585 0.0311297 
0.0808865 0.0475313 -0.021003 
0.156131 0.0377165 0.0353808 
-0.0268557 0.0585 0.023364 
0.0196097 0.0009999869999999999 0.00111754 
-0.0434612 0.0009999869999999999 0.0338233 
0.163346 -0.0201479 0.0477366 
0.0176479 0.0585 0.029176 
0.122561 -0.0224753 -0.0468863 
 0.172 -0.00548002 -0.0257164 
0.0958932 -0.0295492 0.0201817 
0.1017 0.0376508 0.0355222 
0.051233 0.0009999869999999999 0.00879802 
0.149171 0.0483495 -0.0184356 
-0.03909 0.0585 0.0377751 
-0.0469791 0.0139271 0.0370018 
0.0255853 0.0704999 0.0234529 
0.116363 -0.0489091 0.0168962 
0.0313929 0.0462446 -0.0509495 
0.13361 -0.050652 -0.0117246 
0.08836769999999999 -0.0268893 -0.008884629999999999 
0.07980669999999999 0.021522 -0.0424872 
0.171533 0.045729 -0.0116317 
0.0693052 0.00766457 -0.00162364 
0.171374 0.0145934 -0.0450859 
0.100243 -0.0319912 -0.0243258 
-0.0548188 0.0106518 0.0243855 
-0.00114283 0.0026262 -0.0596713 
0.141746 0.0474322 0.0211223 
0.0376703 0.00746597 -0.0463887 
0.0996586 0.0478619 0.0202167 
0.09580370000000001 0.0329675 -0.0401255 
0.0578041 0.00844582 -0.0239794 
0.108405 -0.0422326 -0.0231131 
-0.0155193 0.0580844 -0.0576198 
-0.0293017 0.0336982 -0.0522724 
0.026953 0.0009999869999999999 0.0257476 
-0.0287535 0.0303016 -0.0525164 
0.0234384 0.0009999869999999999 0.0200948 
0.0267138 0.0585 -0.0103123 
-0.0569045 0.0585 0.00706056 
0.046495 0.0232049 -0.0429409 
 0.172 0.0200382 0.00868916 
0.09846870000000001 -0.0180399 0.03387 
-0.00678671 0.0585 0.023751 
0.0231403 0.0704999 -0.0320182 
 0.172 0.0222835 -0.00479761 
0.0415031 0.0585 -0.00503883 
-0.0553197 -0.0009999869999999999 0.0204038 
0.047199 0.0585 -0.0310901 
-0.00296316 0.0585 0.00577327 
0.0509476 0.06500160000000001 0.0251944 
0.161704 -0.00636003 -0.0513334 
-0.028564 0.0009999869999999999 0.0180533 
0.053253 0.0365729 -0.0368806 
0.139373 0.036548 -0.0365278 
-0.00118212 0.0585 0.0279966 
0.0273017 0.0009999869999999999 -0.048916 
-0.0217826 0.0585 -0.0273364 
0.1063 -0.0436145 -0.0154888 
 0.172 -0.0364178 0.000515118 
-0.0373256 0.06266629999999999 -0.0441948 
-0.0145221 0.0474785 -0.0579176 
-0.0420458 0.07049999999999999 -0.00985479 
0.144695 -0.0514176 -0.00658071 
0.167274 -0.0465221 -0.023111 
0.0333414 0.0530619 0.0495338 
-0.0372187 0.0222424 0.0467168 
-0.0470827 -0.0009999869999999999 0.0347953 
0.082312 0.0517806 -0.00354268 
-0.0117547 0.0585 -0.00815159 
0.00704604 0.0585 0.0574027 
0.139825 -0.0502708 0.0130478 
0.0594107 0.0367156 0.0367384 
0.0391695 0.045577 -0.0452995 
0.051711 0.0585 -0.0122749 
0.0994288 -0.0315333 0.0235164 
0.0504911 0.0704999 0.000639504 
0.0232324 0.0585 -0.0172118 
0.0797108 -0.0196342 0.000772053 
-0.041675 0.0585 0.00866461 
0.161564 -0.0215207 0.0472683 
0.0157747 0.0009999869999999999 0.0111179 
0.112684 0.0513821 0.00595651 
-0.0393428 0.0585 -0.000116957 
0.155215 0.0430586 -0.0286268 
-0.0290688 0.0216128 0.0523761 
-0.0214544 0.0009999869999999999 -0.0285626 
0.0348614 0.0704999 0.0031191 
0.0370991 0.000164897 0.0449597 
0.00293506 0.0585 -0.0239249 
-0.0270714 0.0177721 -0.0532653 
0.0540062 7.5826e-05 0.0258489 
-0.00999592 0.0009999869999999999 -0.0537334 
0.146948 0.0489728 -0.0166719 
-0.0362187 0.03152 -0.0474433 
 0.172 0.021585 0.008452380000000001 
0.0398091 0.0615392 -0.0424972 
0.00355628 0.0009999869999999999 -0.0190918 
0.0245574 0.0585 0.0491436 
-0.0358822 0.0704999 -0.0312124 
0.07423059999999999 0.051726 0.00464823 
-0.030636 0.00226018 -0.0514994 
-0.00256144 0.0271661 -0.0596713 
0.0357151 0.0585 -0.0352186 
0.138112 -0.0323463 -0.0407085 
0.137557 0.0490396 -0.0165539 
-0.00693385 0.0264443 0.0595305 
-0.0505851 0.0641307 -0.026748 
0.129585 -0.00618907 0.0515587 
0.129022 -0.0009515940000000001 0.0519465 
0.0962459 -0.0351317 -0.008813100000000001 
0.09608419999999999 -0.03037 0.0193892 
0.0428213 0.0569664 -0.0416193 
0.117628 -0.0458846 -0.0241504 
0.150791 -0.0436553 -0.027871 
-0.0182985 0.070149 -0.0073246 
-3.01203e-05 0.0241394 0.0596713 
0.028581 0.0704999 -0.0216865 
0.0407835 0.0357291 0.0440039 
-0.0328712 0.0498684 -0.0498754 
0.046007 0.0169773 0.0411515 
-0.0286589 0.0704999 0.00617518 
-0.00225346 0.0585 0.0510849 
0.00764977 0.0585 0.0204981 
0.163778 -0.032866 -0.0402579 
0.17104 0.0471788 0.00275827 
-0.00578932 0.0585 -0.0148965 
0.114537 -0.0414207 0.0305075 
-0.0146399 0.0585 0.0313722 
0.0274614 0.00322357 -0.0530917 
 0.172 -0.0426975 -0.0108959 
0.0149831 0.0704999 0.0371517 
0.0772492 0.00419581 0.0172325 
-0.057513 0.0389287 -0.0160935 
0.126801 -0.0472677 -0.0215544 
0.170057 0.0159189 0.0445142 
-0.0144325 0.0704999 -0.0189605 
0.0295278 0.0585 0.0121168 
0.0122184 0.0585 -0.0309372 
-0.0437436 0.0009999869999999999 -0.00846162 
 0.172 0.0310485 0.0040122 
0.0454304 0.0073476 0.03901 
0.132617 0.0511049 0.008684799999999999 
0.08174190000000001 -0.0114826 -0.0183924 
-0.033982 0.00559419 0.0490684 
0.0360635 0.0585 0.00309615 
-0.020417 0.0585 0.0465876 
0.09587850000000001 -0.0234174 0.0270358 
-0.057137 0.00349173 -0.0172507 
-0.0504816 0.0585 0.0189272 
0.135105 0.0485462 0.0176804 
0.0915617 -0.00994431 0.0299165 
0.0258557 0.0585 0.0180208 
0.0822248 0.0389646 -0.034134 
0.0188064 0.0704999 0.0236436 
  0.17 -0.0498805 -0.00537581 
0.157638 0.0276541 0.0436887 
0.162262 -0.0226014 0.0468285 
0.0371728 0.0102978 -0.0467502 
-0.0565443 0.0009999869999999999 -0.0131824 
-0.0136507 0.0704999 0.0232378 
  0.17 -0.033349 -0.03696 
0.0948223 0.0305429 0.0418983 
